id,vel_mean,tiempo_terminar,colision,react_time,quieto_count
575633,8.725814101364616,37.9189395904541,False,0.2881624674996013,0
786718,7.886672661910035,42.22878694534302,False,0.1336178669464113,0
842247,7.701856697207488,43.11972212791443,False,0.13668651011640684,0
32919,8.00300956279217,41.900853395462036,False,0.26255458184110725,0
585493,8.019367862222841,42.10320782661438,False,0.1564106250960498,0
81881,8.137978753967072,0.0,False,0.1159591651798466,0
897532,8.014689189824,42.08793663978577,False,0.1258368101103738,0
391594,8.401191883781973,40.5089168548584,False,0.18670564780975252,0
430900,8.077305164632028,42.27000021934509,False,0.21976780666575857,0
7769,7.770311356450545,44.218870878219604,False,0.13145966935884437,0
270632,7.563179027592117,45.186787843704224,False,0.12933358012734913,0
581853,7.260589407647765,47.36588501930237,False,0.1371935734819075,0
662031,7.685757162249197,44.49614715576172,False,0.2560169719509209,0
816809,8.32199026216602,0.0,False,0.24432567601554292,0
860617,7.528604305993269,45.517799615859985,False,0.2142332225359329,0
596963,7.780506811468171,44.03411674499512,False,0.11738183148642987,0
578530,8.362371630764128,40.806899547576904,False,0.2595071723375643,0
505913,7.800982595306719,43.939125061035156,False,0.10684826986360373,0
760458,8.162296224602281,45.43835139274597,False,0.20164359461348563,0
555304,7.250092803915091,47.24328279495239,False,0.22926338539411242,0
943586,7.798246681572678,44.00854134559631,False,0.24808684550909396,0
323703,8.37548817918801,41.33101415634155,False,0.23085281217854653,0
59183,8.043193884394459,43.493704319000244,False,0.22018467614499249,0
103246,7.706150461898944,45.54459738731384,False,0.19446244489311598,0
679720,7.2870734355022115,47.32802367210388,False,0.12263406470826808,0
635842,7.388026052415658,46.762627840042114,False,0.22441053709641834,0
864997,8.298098011867179,41.89569807052612,False,0.2109873285581486,0
664235,7.684120590591355,0.0,False,0.22064265382332454,0
454362,7.6089484627312265,0.0,False,0.15764462571075472,0
399788,8.273900214357768,46.80534601211548,False,0.10175617215054147,0
702999,7.205822402628981,47.66323280334473,False,0.2760398298990514,0
264363,7.389973516155945,46.492650747299194,False,0.12554203937880015,0
825769,7.6929335377154695,44.50115609169006,False,0.1783496854969538,0
396546,7.572534342773606,45.468289613723755,False,0.29251865013887235,0
424780,7.937825305050319,43.23753237724304,False,0.1077216287776806,0
953431,8.379547135421452,41.339128732681274,False,0.19588508545032887,0
992696,8.642814380250288,44.52435874938965,False,0.13274156986935814,0
216878,7.430426265566047,46.11168909072876,False,0.10944195631452308,0
680043,7.282451634908987,0.0,False,0.19306116379326993,0
230550,7.862740272499845,43.65980768203735,False,0.1503229705835684,0
945363,8.15514811404904,42.389482259750366,False,0.1529632576943589,0
468811,7.75515185648205,44.304792165756226,False,0.25175555152359486,0
727740,8.923039745585847,41.020448446273804,False,0.12245208400072714,0
76400,8.178577625174926,44.04198122024536,False,0.24858314770007614,0
729767,7.63347515915746,45.0170042514801,False,0.22355471178517836,0
200283,8.680582209365557,39.47508406639099,False,0.29564740820020363,0
932555,9.005512243574204,37.948572397232056,False,0.16236003409926966,0
146401,8.436408764623971,40.72160339355469,False,0.23172930902437874,0
459461,9.104921210518627,0.0,False,0.1090665311431852,0
915573,7.930430251124764,0.0,False,0.259439716727448,0
938839,8.220646230335364,41.992698431015015,False,0.19992978423453012,0
487254,8.611483423446126,40.2208993434906,False,0.2589085704542584,0
413718,8.353808173480772,0.0,False,0.29953609333929376,0
216781,7.928854438098738,0.0,False,0.13737851777536902,0
385362,7.551831291619202,45.765604972839355,False,0.29237195562850316,0
926869,8.684256553790298,44.346882820129395,False,0.27224389423574336,0
626778,7.308019548743866,47.350499629974365,False,0.14373012115954953,0
205124,7.550989030376703,45.84163308143616,False,0.29136459792992386,0
401892,8.40257730033258,43.118189573287964,False,0.19950134242821788,0
53170,8.189723188204093,46.14075255393982,False,0.16366203708905544,0
579600,7.249574304241336,47.08804249763489,False,0.13799574877468435,0
36857,7.1224612329943655,0.0,False,0.2835385349063694,0
398738,8.020030888562276,42.64032030105591,False,0.12584127998328826,0
845566,8.276310113853512,0.0,False,0.183898075972307,0
96631,7.774955053619414,44.03786826133728,False,0.21287310509931118,0
239163,7.238605101913608,47.24172782897949,False,0.2105442568995462,0
74917,8.218749179618682,43.007244348526,False,0.23896258149923214,0
781948,7.61972978317383,44.932135820388794,False,0.14493223868632582,0
