id,vel_mean,tiempo_terminar,colision,react_time,cant_autos_en_frame,posicion_final,cantidad_de_autos_enviados
670302,0.8094947439773185,4.2243523597717285,True,0.10312405736044036,578,2.4284842319319555,1830.0
922021,1.072477921540577,3.8220274448394775,True,0.07879942157821117,579,3.217433764621731,1833.0
436128,0.9902982935636676,4.94833779335022,True,0.06830910213405289,579,3.7901589409809193,1833.0
246485,0.0,1.732788324356079,True,0.07416788278585164,578,0.0,1834.0
875437,0.7470699464741717,2.9482176303863525,True,0.09535119395022419,578,1.4941398929483434,1834.0
713347,0.7342058880590253,4.051423788070679,True,0.08215367246257645,578,2.202617664177076,1834.0
946589,0.9086067672081701,2.903440475463867,True,0.06596002011808288,579,1.5760536557506504,1838.0
418374,0.5253512185835502,4.245304584503174,True,0.08133556593011285,579,1.5760536557506504,1838.0
520287,1.5285881301016218,4.179690599441528,True,0.07448953228588408,579,3.765281022501435,1840.0
592467,0.6316782154220956,7.944732189178467,True,0.09932925836748731,579,3.790069292532573,1840.0
407484,1.4953647456724655,4.174030542373657,True,0.0644942309366712,578,3.765281022501435,1841.0
514992,1.1769264562086792,2.6268885135650635,True,0.07976953770625607,579,2.3538529124173584,1843.0
690090,0.917528532067958,3.9222586154937744,True,0.09801199518806686,579,2.752585596203874,1843.0
805557,1.0167353931433942,2.2526941299438477,True,0.0922652156309631,578,2.0334707862867885,1844.0
742411,0.8822615435423747,6.615452527999878,True,0.07960520855313316,578,4.411307717711874,1844.0
96424,0.0,1.2285261154174805,True,0.0883483694902967,577,0.0,1845.0
933111,0.13947103780970785,2.354034662246704,True,0.08052886292304584,577,0.13947103780970785,1845.0
769773,1.024120975748748,2.21950626373291,True,0.09646628370036864,578,1.7150289587947836,1848.0
680947,0.5716763195982612,3.6323535442352295,True,0.06047907218542776,578,1.7150289587947836,1848.0
892989,1.25995644171459,2.2368757724761963,True,0.08616133788886472,579,2.51991288342918,1851.0
925611,1.3066922830262155,3.607867479324341,True,0.0880400071566792,579,3.5384654843223506,1851.0
841196,0.7308738587944875,7.462939023971558,True,0.07056803253166818,579,4.385243152766925,1851.0
624469,0.0,0.827808141708374,True,0.07209558501365004,576,0.0,1851.0
140060,0.6198205522917899,2.169234037399292,True,0.08128515754597503,576,1.2396411045835798,1851.0
750256,0.0,1.4140081405639648,True,0.08284054895375377,578,0.0,1855.0
847872,0.25621981696681106,2.8992788791656494,True,0.08558212329090154,578,0.5124396339336221,1855.0
256628,1.322142233009081,2.350189685821533,True,0.07283787131689232,578,2.421835205221481,1857.0
879277,0.5254411399696566,6.9111268520355225,True,0.07117242145047505,578,2.627205699848283,1857.0
64032,1.0038881315092258,2.1623330116271973,True,0.07502878821032498,576,2.0077762630184517,1857.0
748076,0.0,1.8060903549194336,True,0.07764438067256561,577,0.0,1859.0
753055,0.6126815350288985,3.304894208908081,True,0.08652193230174422,577,1.225363070057797,1859.0
442210,0.0,1.9638645648956299,True,0.08964994685462332,576,0.0,1860.0
989915,0.0,1.7315568923950195,True,0.07561672924680038,576,0.0,1861.0
654504,0.0,1.7671232223510742,True,0.07692415061373907,576,0.0,1862.0
676689,0.0,1.8843460083007812,True,0.08904891731588101,576,0.0,1863.0
660065,0.0,1.8053193092346191,True,0.078814225295599,578,0.0,1866.0
493576,0.402847425171732,2.981227159500122,True,0.07569322405222229,578,0.805694850343464,1866.0
759266,1.0933567494106449,2.822114944458008,True,0.08674847048995546,578,2.1867134988212897,1868.0
45782,0.6701970356273624,6.687889337539673,True,0.07843392371536191,578,3.350985178136812,1868.0
16906,0.0,1.6743683815002441,True,0.10614113681786204,577,0.0,1869.0
38294,0.6126197513412626,2.887404680252075,True,0.06852978493552911,577,1.2252395026825251,1869.0
525244,0.8213749643640571,3.0559418201446533,True,0.07490204341461183,579,1.6427499287281142,1873.0
