0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.7843810705523033,1.9484738537133013,1.5949231077771917,1.976315564717773,2.5025200159369154,3.273960160649679,3.2260866792488327,1.822872093455533,1.7552306210280095,1.7552306210280095,1.7552306210280095,1.7552306210280095,1.9886990194618805,1.7786488345617208,1.8100832766819954,1.8097348550448256,1.8097353254586195,1.8097484815926732,1.8098057085531596,1.7921505165084621,1.8986084688603309,1.8081648896498175,1.5383354938959308,2.4168404999066793,1.5400762156161758,0.0,1.68,1.3643971831940744,1.552392411261735,1.9710624390844276
2.305996671442917,2.3057996271202996,2.3054120165929586,2.3049566341317953,1.5833117097874152,1.622157161156563,2.038447880456047,2.458424142001714,2.4584241286490074,2.4584241211301388,2.458424116128198,2.458424103781756,2.4584240968223385,2.458424093665622,2.458424089123646,2.4584240845417975,2.985863006074636,2.7954230965191953,2.8022535958771186,2.801805704106666,2.8027142336181075,2.802762421431646,2.799461410767218,2.8001081508175076,2.710249674715622,2.8015889506436435,2.7747577481235757,2.783251153404241,3.0199077146616045,2.9606858537080836
1.871751466814128,1.9805991578847177,1.9805991578847177,1.9805991578847177,1.9805991578847177,1.6500885875334252,1.4907042869130651,2.0324742002772838,2.0324742002772838,2.0324742002772838,2.0324742002772838,1.7017306308805584,1.5682045889335656,1.7812015398001555,2.4910730722313916,2.4910730722313916,2.4910730722313916,2.4910730722313916,2.4910730722313916,2.4910730722313916,2.4910730722313916,2.4910730722313916,2.840277103533694,3.2602771001407693,3.260277083148166,3.417840092515758,3.665454123182677,3.6654541012166906,3.665454087594291,3.6654540307799355
2.521481141479238,3.570797457068785,4.548276329153297,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.548276328805706,4.547418516924764,4.546558245586343,4.529425358077898,4.460541689941211,3.6182601730398165,3.4244576180858344,3.228516861556212,3.1493807377277787,3.1054624130962054,2.946694719602109,2.6774849612920524
3.282131979774229,3.282131939731574,3.5363011582510033,3.5363011510535816,3.5363011226703778,3.53630064081604,3.536300395583732,3.536300208781024,3.536299728100193,3.53629863627633,3.5362131651108006,3.5362050830007212,3.5361987604009495,3.536102932853688,3.5360375647837663,3.5342175759081886,3.534208167842841,3.5341775896531455,3.534171567091676,3.5341160653813053,3.5194358682845928,3.513010791110664,3.505107900827837,3.499398955883286,3.447868940103852,3.447700255314633,3.4475541149813096,3.4472154216611948,3.442241361086822,3.4329312315166702
2.1631999989016637,2.1631986978557483,2.5825545700532495,2.5825307982504495,2.582460807013405,2.581995998256703,2.581822807497795,2.580786065572649,2.5798590821194294,2.484692672041971,2.483056490001288,2.4829748385316037,2.4829748385316037,2.4829748385316037,2.4829748385316037,2.4829748385316037,2.4829748385316037,2.4829748385316037,2.4829748385316037,0.42,1.6793753411666004,1.677917139140997,1.6760796998975545,1.673671808613486,2.0919392121193425,1.768881264435963,1.7688560001464073,1.7688340756347793,1.766295750557169,1.8096101171381576
1.853684984145972,2.289544441218483,2.2810805153867446,1.9551424981392505,2.163212306946481,1.4493838997737298,2.6645929233353542,2.66459282096438,2.664592731006339,2.664592431670025,2.6645920170834914,2.6645918664296384,2.664591481932408,2.664591481932408,2.664591481932408,2.664591481932408,2.6645912054459773,2.664590150841169,2.664590150841169,2.664590150841169,2.664590150841169,2.6645863660736966,2.6645424627546364,2.6645424627546364,2.6645424627546364,2.6645424627546364,2.6645424627546364,2.6645424627546364,2.6645424627546364,2.6645424627546364
2.011462868465194,2.294302765592387,2.4770299320259137,2.1746709120973757,2.187932990905157,2.211566443680466,2.212601916086409,2.2097037496615943,2.2101649288441876,2.2144023948231806,2.2103595560655207,2.2036168893657004,2.190634410618057,2.2114486232253534,2.21937030124778,0.38512683970745387,2.150207922002387,3.7398548408022574,3.739854837417393,3.739854215060694,3.7398486393353267,3.7376037608814277,3.7372355473736825,3.737235370961825,3.7372347717892627,3.7372331808593606,3.737232518863968,3.737232518863968,3.737232518863968,3.737232518863968
2.9813423919924786,2.981339551890984,2.981339551890984,2.981339551890984,2.981339551890984,2.981339551890984,2.981339551890984,2.981339551890984,2.981339551890984,2.981339551890984,2.9691864847899248,2.7033486811352154,3.2224117604849383,3.0149048380574346,2.910259503773253,2.9612492784166324,2.9612143432300604,2.9610527464792322,2.961278640768841,2.961212258725587,2.9612053457897285,2.961216571292945,2.961216626258439,2.96121258152643,2.961213189721004,2.961162659929536,2.9612161750151937,2.9612168553144946,2.9612152005645176,2.961215724561154
3.258491048163844,3.2584909846415355,3.258490829070713,3.258490325071597,3.258489545275142,3.2571793931568074,3.257063470808322,3.257043563978502,3.257043563978502,3.257043563978502,3.257043563978502,3.257043157069143,3.257012330301626,3.256981201100793,3.2569088586162174,3.256775620604535,3.2566130403012745,3.2564581896291167,3.2563524586583665,3.255765899875517,3.25452469769471,3.2531559995150934,3.2518188398814707,3.250585805187918,3.24804790649429,3.2418154492964812,3.2351237440283342,3.2295548732783446,3.222168685303858,3.2141425734890894
2.1160922427464937,2.1159886344434655,2.077037382669115,2.4970371418487747,2.4970350125449152,2.4970340085734684,2.4970340085734684,2.4970340085734684,2.4970340085734684,2.4970316221395317,2.497020262564084,2.4970087834953647,2.4969996219123463,2.4969996219123463,2.4969996219123463,2.4969996219123463,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,2.4969683935653255,0.0
1.9721330645631923,1.9721330138982391,2.325246245756918,2.323228024048653,1.7672940623723434,1.6793943086729093,1.6793943086729093,1.6793943086729093,1.6793943086729093,1.2230469206204222,1.9025564771154069,2.322188472587478,2.322188472587478,2.322188472587478,2.322188472587478,2.322188472587478,2.3221783388184503,2.3221190242642478,2.3221190242642478,2.3221190242642478,2.3221190242642478,2.3221190242642478,2.3221190242642478,2.3221190242642478,2.3221190242642478,2.3221190242642478,2.035070903285543,2.199204057954004,1.764411354314747,1.3032863343528025
2.6553358750713163,2.6415373383963696,2.6373840689779846,2.636346389704394,2.636488122159863,2.636371261994635,2.6360510148362826,2.636560279350117,2.636434480159204,2.6364403186279577,2.6364419498347518,2.636443143404691,2.6364489280550525,2.6364603409508924,2.636431334526452,2.636417132515006,2.636417132515006,2.636417132515006,2.636417132515006,2.6364375486423146,2.636445084841143,2.6363663532868182,2.636373594563603,2.636421165435952,2.636444854543159,2.6364354631414755,2.636441832102688,2.6364483907035696,2.6364329290238477,2.636437897847095
3.1166400808391,3.116640061658942,3.116639996307887,3.1166399108836607,3.1166396460343235,3.1166391171478276,3.1166390004295628,3.1166390004295628,3.1166390004295628,3.1166390004295628,3.1166390004295628,3.1166390004295628,3.1166390004295628,3.1166390004295628,3.116599461194504,3.116569837007091,3.116569837007091,3.116569837007091,3.116569837007091,3.116569837007091,3.1161078381098486,3.1147487859209626,3.1121650966875003,3.103841493867907,3.100160240362682,3.095564990203252,3.0777492062752847,3.027784485318623,3.020849457604029,3.020849457604029
1.3478098551388813,1.190050869815737,1.9643183833204856,1.8532757594147788,1.865394610971927,1.6614653219395024,1.6643369607028837,1.6636694684585505,1.5608016756605028,1.5829338209161428,1.5791155040393954,1.9140333722392446,0.5948996984433608,1.8227453635885542,1.6169073226179107,1.6377698135251124,2.5788008433714777,2.5751462786898114,1.6280016678932128,1.0418576512622404,1.5295901655344657,2.2167348154527913,2.663316324584243,3.219857479880768,2.4855997756680277,2.452373523182146,2.7075449885195915,1.7695026453305354,1.7609776208338956,2.146867557061718
1.9373055530903627,1.9053657512445603,1.9053657512445603,1.9053657512445603,1.9053657512445603,1.9053657512445603,0.7253504388459342,1.985350438845934,1.5802597251421349,1.5802162941088636,2.000165580454201,2.4192787710810966,1.6891041341453783,1.6063683784095546,1.9303448714998068,2.5353143284741084,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482,2.5289893803242482
2.9729739526154737,2.9708880670937625,2.9665743569267935,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.9430984181153814,2.5417914194367004,2.95354211359434,2.953059200447199,2.953059200447199,2.953059200447199,2.953059200447199,2.953059200447199,2.953059200447199,2.953059200447199,2.953059200447199
1.7882800860822672,1.8010033083193644,2.443394442229653,1.6764688572985336,2.2042712747316595,1.8960935105315633,1.8960935105315633,1.8960935105315633,1.8960935105315633,1.8960935105315633,1.8960935105315633,1.8960935105315633,1.8960935105315633,1.8591508986597212,1.8126609317122122,1.4272911948806066,1.8383405856582922,1.7907582808794806,1.9030138305409559,2.1131446766420683,2.0906158122228446,1.8295545514326979,1.8272205812808868,1.8245995059437743,1.7875384246220318,1.9263944177896686,1.4492469201480267,1.8737475105587784,1.7284570895467528,2.0707980041906473
2.1465449812648596,2.382834398104597,2.382834398104597,2.382834398104597,2.382834398104597,2.382834398104597,2.102652509511771,2.036540542436331,2.2279643866332712,2.64730276334777,2.6465247545672623,2.6452837613366706,2.645238121207468,2.645238121207468,2.645238121207468,2.645238121207468,2.645238121207468,2.645238121207468,2.645238121207468,2.645238121207468,2.639339410603914,2.6317537560515145,2.617099501880442,2.608562229352605,2.599224626186317,2.5971758341201956,2.6371758341201956,1.8371672960721745,1.837148189748978,1.8371422364598429
1.9265634373972969,1.9722975884120912,1.7563855108342497,1.7563855108342497,1.7563855108342497,1.7563855108342497,2.17289326702925,2.17289326702925,2.17289326702925,2.17289326702925,2.17289326702925,2.17289326702925,2.17289326702925,2.17289326702925,2.17289326702925,2.648009347578132,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974,2.8988612475445974
2.3753126357042738,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,1.513778426452196,2.273238749216737,2.6183956765843073,1.9195215717412253,1.9859468591038274,2.609234381577735,2.7918091717476132,3.6318091662420233,3.631809053034999,3.6318082349742427,3.628850462276985,3.2868761502228163,3.136896939942241
2.3154124714824866,2.3140517391704543,2.3092539621139148,2.3059296127137276,2.2942381223436676,2.276392267142443,2.6597860884197,2.282215577535349,0.912298432654685,1.7470535983784559,1.7870664890506347,1.808558087269699,2.0659103509326857,1.9444389341858073,1.9923933555504818,1.8435235908350909,1.39475347435385,1.8171950158478842,1.6751010309469938,2.396040822070501,1.7892900923505555,1.8167907858858303,1.829482739516643,1.8314356591735323,1.428266875690195,1.732330785354434,1.732330785354434,1.732330785354434,1.732330785354434,1.732330785354434
0.0,1.26,1.26,1.26,1.26,0.708638109684468,0.9880323633783772,1.8750008979868906,2.096625445999845,1.7338070454308752,2.2187280108848926,1.597757476936307,2.4784606478626916,2.0621516486604134,1.9510449534198446,3.1733308388615042,1.7275750674422947,1.7624470854587113,1.7624467276469449,1.7624448523330782,1.7624352477390417,1.7726037495871279,1.8314285528263006,2.8365995509091944,2.734437387997685,2.537581978119455,1.1197836894106359,1.4749393315231207,1.2710828443685083,0.9883500117488658
2.0781606359356855,2.554385027814856,2.554385027814856,2.554385027814856,2.554385027814856,2.1200726126883342,2.0341419210788154,2.32245120450728,2.173486198298836,2.1140397193376357,1.9908953678229453,2.5225271927031443,0.6204269434661889,2.243137490732304,2.2552284429685767,2.2552284429685767,2.2552284429685767,2.2552284429685767,2.2552284429685767,2.014668424580089,0.7385942533967025,0.0,2.3504858541981952,3.2452212370419877,3.24522123511514,3.245221229690161,2.576424539149485,1.9839833308302954,0.73870131305055,0.73870131305055
2.597041143191781,2.425271675181991,2.457686448389912,2.464644752857392,2.4617535213229025,2.5155774591888225,2.4829216989316842,2.1410292102793065,2.4592251049505824,2.459106567412348,2.4591347020816436,2.4594595033738833,2.458905905393505,2.4634615876314685,3.245599138426425,2.4903108193451833,2.55252851318118,2.453891421433535,3.2102185567128703,3.8931924860649385,3.8931924804123086,3.8931924713128905,3.8931924421554753,3.893191741839061,3.8931872188978733,3.8931805258965166,3.893159886356151,3.8930405553387324,3.8928564521226976,3.8921335444655027
2.183363169815656,2.2733733884307794,2.386019658444185,2.38601965834217,2.38601965753268,2.386019657133707,2.386019655699991,2.3860196530891966,2.386019649079633,2.386019641646205,2.3860196314753743,2.380729326457528,2.356794626506259,2.356719538958233,2.3567138888222248,2.356696990511344,2.356696990511344,2.356696990511344,2.356696990511344,2.356696990511344,2.3556781783900425,2.352877673172093,2.34484393552712,2.3423983449856216,2.3277837615145405,2.3193153685390353,1.6419869471434017,1.4124534018917936,1.4124534018917936,1.4124534018917936
3.2073108015689678,2.8953161807961343,2.7215532035580807,3.541014377905132,3.4581474715272384,3.1275958747179016,2.336098118953779,1.135403243739443,1.4768790971109922,1.559780949414713,1.5282286003646983,1.3803053844011672,1.495195445505443,1.6672993267061034,1.6623461835168343,2.2345213187528707,1.8570229173820496,1.7551375494946024,1.7852780587011305,1.6241420534849742,1.6241420534849742,1.6241420534849742,1.6241420534849742,1.4268902354884534,1.130109859135599,1.506799697274213,1.506799697274213,1.506799697274213,1.506799697274213,1.4150677270475984
3.3139119748073607,3.0410141302598634,3.363094388647032,3.4019267703297444,3.4019488721731936,3.3690544722534455,2.808705640231712,3.3879070863944754,3.4125155796451683,3.1465197826810694,3.625799564232668,3.6257995640704754,3.625799563903224,3.625799563479505,3.625799563312172,3.6257995595025294,3.625799556445819,3.6257995504028346,3.6257995373518086,3.625799526533446,3.6257994674761767,3.6257993178355754,3.6257985856235746,3.625798313914917,3.625797572351953,3.6257936682719345,3.6257882906866206,3.6257526221364107,3.6257315503273273,3.62482588968539
2.8054764027502257,2.805011956705379,2.0900870919199894,2.0534805017151636,2.472822957673486,2.472822957673486,2.472822957673486,2.472822957673486,2.472822957673486,2.472822957673486,2.472822957673486,2.472822957673486,1.6691830552579305,2.1744922335494468,1.7869492909879843,1.7863179516919176,1.7860263039198765,1.7858808044949415,1.7858808044949415,1.7858808044949415,1.7858808044949415,1.7784812194287687,1.762495985510343,1.7443815861353325,1.7367561998954382,1.7367561998954382,1.7367561998954382,1.7367561998954382,2.127396248291598,2.127396242119676
2.6778474552134086,2.677771806403543,2.677558174313307,2.677428391004377,2.6772064617427467,2.676826874111833,2.6765034699330603,2.58258281166511,2.450078590304937,1.8514511520789008,1.8513808678360475,1.8512984830451205,1.8511938912639812,1.8511938912639812,1.8511938912639812,1.8511938912639812,1.8511938912639812,1.8511938912639812,1.8511938912639812,1.8511938912639812,1.851100043536441,1.8502118759917947,1.8477004621577389,1.8453987036782766,2.2631307597775847,2.256424769568018,2.248005040647258,2.198387280056276,2.1424953072148947,2.0451070685872614
3.0934284141113517,3.0934284134383536,3.093428412285858,3.0934284071101263,3.093428383218703,3.0934283433431973,3.093428256124021,3.0934098320275676,3.09294809316707,3.0912681859785818,2.978103807959391,2.9527013111526563,2.9615195103468146,2.951313175952092,3.2359099901087585,2.8264710501050314,2.960232836389189,2.9536932006499725,2.9535029975569613,2.954356439922564,2.9458698558674468,2.9570962709937003,2.953860088523386,2.953492113482204,2.9528908356543093,2.8756292082825845,2.872095408428528,2.840861325989292,2.8339512317414424,2.8186735927496986
2.4666086348719487,2.4666086348719487,2.4666086348719487,2.4666086348719487,2.4665330988309146,2.466533037133598,2.466446367260454,2.4664380910229156,2.4664270572380755,2.466419201539351,2.4663080369715056,2.465934175349974,2.457449209739886,2.4549494975667083,2.454177867325788,2.438345982929439,2.4171301886234215,2.3611038624758307,2.352872724817418,2.326313846418097,2.4528044151215065,1.7044051882620357,1.8139191371011467,3.0739191371011465,3.073918126637888,3.0739039924937077,3.0739012156857224,3.0738915760313934,3.073835430017939,3.073835430017939
3.0540939138285754,3.04685689844269,3.0335738878389025,3.0335738878389025,3.0335738878389025,3.0335738878389025,2.4591732043730654,2.440493197365978,2.4311773607992153,2.4008364447911594,2.381501090158535,2.381501090158535,2.381501090158535,2.381501090158535,2.381501090158535,2.381501090158535,2.381501090158535,2.381501090158535,2.3809920509042013,2.3791955802635805,2.3560012065282874,2.258714061809242,2.19633255958644,2.170424788158134,2.1312051891510118,2.107199850966013,2.094034965397232,2.0782227777167295,2.067220177568483,2.063621460619145
2.554863365357352,2.7904294356020074,2.7904289598634033,2.790427499316583,2.7904202930747277,2.790402454955969,2.790388277226221,2.790319473718347,2.790266861101337,2.790211026963278,2.790211026963278,2.790211026963278,2.790211026963278,2.789273019127148,2.788480336993876,2.785712771879441,2.7664298187585294,2.653856184040271,2.6338641200417814,2.5994812917411014,2.459380977136829,2.450340797702429,2.3867036605678593,2.333234656166964,2.3134087193702513,2.292816064687212,2.2071839858331117,2.192535112828457,2.1859529465588476,2.173244048090195
1.530645632985218,1.7405831549240962,1.7355667933726469,1.1404001936841763,2.7244532083083164,2.391474060492089,2.7246535845322692,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,1.9832749844972493,2.583952293202366,2.5832528688212535,2.5822200172543055,2.5821924869657007,2.582192231793822,2.5821554321896043,2.582153939188692
2.4943968981728504,2.4893164887155486,2.487113956471757,2.479145708733129,2.468480247437968,2.4542310832018193,2.4108336621866417,2.392719186603609,2.3796974490667755,2.337028859726813,2.2938272019497847,2.2712108134689735,2.2540450095954343,2.228632102432841,2.196813581193904,2.162688278914502,2.568652774096689,2.5685943119212387,2.5685005915074557,2.568399774359166,2.5682227654220506,2.568160883908001,2.568105165321907,2.5680814867687944,2.56785327821552,2.5677469454311774,2.56770235123205,2.5676526976106313,2.5676125922849216,2.5675280789458776
1.9672201071247835,1.9164824534036795,2.279342720834945,2.022327818086579,2.602862371524225,2.119757522089676,1.9627130529248482,1.6516041801924721,1.7325352022834861,3.0557138589871196,3.3345074338403036,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.3345074337709115,3.1970313923441074,3.0321070594528754,2.6881333639621356
2.030455758379554,2.5043109829614627,1.8156057997982225,1.8156057997982225,1.8156057997982225,1.8156057997982225,1.2076301719464306,2.3710046654631807,3.0903788504190755,3.09037809324544,3.0903646151199107,2.6761728167982892,2.549829577526558,2.549829577526558,2.549829577526558,2.549829577526558,1.3884373803686123,1.5949645223419087,2.359309313971161,2.364839754894919,2.3611065049448166,2.4023290587877013,2.3746104325207953,2.8278186018717912,2.5506914359230484,2.4415534385394837,2.2640369295275367,3.0292356512363012,3.0292356492041863,2.5874609877136807
2.805006887841833,2.7849831559608136,3.202629293460095,3.2026048086362344,3.2026048086362344,3.2026048086362344,3.2026048086362344,3.2026048086362344,2.8252460496535168,2.8250053614608213,2.824703379952321,2.8063776629056147,2.8046502068975907,2.8042871481226226,2.436180317454201,2.436180235151822,2.436180145670409,1.6470094043607795,1.8390269577333764,1.4351878780219849,1.4124705679622414,1.4326607550930863,1.4326607550930863,1.4326607550930863,1.4326607550930863,1.3886381035501745,1.0221270492989343,0.6798140991303696,1.4172535477445192,1.575271177551718
2.431641535261576,2.4406434735547364,3.4747644251801555,3.4747643884798,3.4742419377069322,3.4735667175162828,3.472787402611143,3.472787402611143,3.472787402611143,3.472787402611143,3.472787402611143,3.472787402611143,3.472787402611143,3.472787402611143,2.6711754843422764,2.4914376107295313,2.2956281507720226,1.7907940057131821,0.8269862858589463,1.666225914992555,2.0862036198800666,2.50120270688423,2.5007400439409024,2.4994311829641638,2.491159957989144,2.48670025703079,2.482813931697674,2.468856115707974,2.4451713928941765,2.4325467773174636
2.268157372372962,3.363806243561603,2.1123335840446082,2.1692122204646713,2.9037374074653526,2.1968297004688875,2.2618314205943033,2.0440099304737793,2.3148365930723114,2.3148365930723114,2.3148365930723114,2.3148365930723114,2.3148365930723114,2.3174543056428663,2.3179733867918992,2.319445496928265,2.3176050760742593,2.3177169049488358,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873,2.3143159370635873
2.79352818714333,2.79225029209654,2.59756358257643,2.5957058919729468,2.588971383019456,2.5870476509909617,2.5835351731458753,2.5755209860883057,2.567764915614548,2.5548300766068417,2.5472381516775897,2.533022767627128,2.515484833951601,2.4917668211872224,2.4554975420534797,2.4464055762540795,2.4373759181391885,2.430264204895987,2.4256377297648846,2.4194422754015963,2.4096919797384784,2.383305536985698,2.3783440428085796,2.377932129659399,2.377932129659399,2.377932129659399,2.377932129659399,2.3706594719911527,2.358565755232237,2.3529746913404237
1.1538516921466566,2.8338516921466566,2.8338516921466566,2.8338516921466566,2.8338516921466566,2.8338516921466566,2.8338516919160335,2.8338516915942504,2.8338516913267804,2.8338516845324415,2.833851682118905,2.8338516761545,2.8338516602619346,2.833851608734202,2.833851558464958,2.8338514160317354,2.8338512161316283,2.8338501517981913,2.8338497867961907,2.8338486338917073,2.8338390584333317,2.8752953394425247,2.9450948594157214,2.9319825723363646,2.9315710713271526,2.9313387836093816,2.9313370758363675,2.9313370758363675,2.9313370758363675,2.9313370758363675
