id,vel_mean,tiempo_terminar,colision,react_time,quieto_count,cant_autos_en_drame
818654,2.321955466816511,54.45654606819153,False,0.14858926296091957,,27.0
239583,3.153590852397542,4.344818830490112,True,0.8565701668925991,,27.0
371138,2.2750224850393446,5.425258159637451,True,0.670114420916488,,27.0
483036,2.3158883547547093,54.502479791641235,False,0.506062793150978,,25.0
294238,2.3724245579065637,53.471580505371094,False,0.7784924511697744,,25.0
119542,2.6411919813612283,48.028454542160034,False,0.09075824069219135,,24.0
739918,2.44989373808032,51.77132558822632,False,0.12267041289695288,,26.0
764979,2.4556938037355676,51.139617681503296,False,0.8999103852627968,,25.0
428514,1.694485478424374,19.014294862747192,True,0.8560477774299968,,25.0
444873,1.5270998816124484,21.8347225189209,True,0.6465270894483184,,25.0
836928,1.4474934740103385,23.18516445159912,True,0.07869902096261722,,25.0
840335,2.370120606740168,14.424471855163574,True,0.37508822525737834,,22.0
676310,1.754963320561256,18.759631633758545,True,0.25208962512796895,,22.0
329577,2.273432344403249,55.85752558708191,False,0.14272530360004998,,22.0
574896,2.348644413065994,53.30781054496765,False,0.799609700882882,,22.0
312606,2.44207312901214,51.528173208236694,False,0.5032709991025162,,21.0
743901,2.035481953333452,68.82765698432922,False,0.42074069005286535,,30.0
910417,2.0820311156960396,67.79652547836304,False,0.18596748388649254,,30.0
750336,2.128417893472737,66.75582385063171,False,0.4632798651951443,,30.0
738446,2.1595096290453966,66.7102952003479,False,0.8247771776465023,,29.0
563895,2.20573863929294,65.59125876426697,False,0.11416028350477386,,28.0
921769,2.188583480110297,67.60989260673523,False,0.3355674977985258,,30.0
382949,2.0452556780101627,75.45985841751099,False,0.898553818256282,,34.0
605957,2.104813963263867,74.89891386032104,False,0.3560211662900824,,33.0
462716,2.118815098019554,74.76026821136475,False,0.8906740856831332,,33.0
867970,2.0710674370844124,78.0681722164154,False,0.3999000498867831,,34.0
475588,2.1014512624279242,77.47973132133484,False,0.10378492464906253,,34.0
666108,2.719514600840684,63.883110761642456,False,0.16307313599775053,,33.0
551267,2.337547539078638,77.91723775863647,False,0.13604469496826838,,41.0
970728,2.2745535294309316,81.93783235549927,False,0.5681723106118817,,43.0
705076,2.33938215164758,81.31615257263184,False,0.06710371204770113,,43.0
958094,2.39467974183719,18.36169123649597,True,0.8609252718901972,,44.0
171617,2.276351497755327,19.384125232696533,True,0.14839098217468075,,44.0
930886,2.2536714553124138,85.20615649223328,False,0.7486272896802746,,43.0
801818,2.2904139356059723,84.73737025260925,False,0.4462559439799675,,42.0
655470,2.386977599861853,83.26443219184875,False,0.311157989784341,,42.0
977569,2.464672548896944,81.86522889137268,False,0.27654108649359976,,41.0
208810,2.534479321127175,80.4169111251831,False,0.6081623550273954,,40.0
840755,2.3408840165118314,88.33980822563171,False,0.8809170694416526,,45.0
175790,2.3663687731805876,87.45067095756531,False,0.10409719620668735,,44.0
381996,2.323251405716596,89.63426113128662,False,0.6975729439748783,,45.0
474762,2.3211503353826446,89.15924048423767,False,0.84669423381761,,46.0
708312,2.3362005663868946,90.03389525413513,False,0.5248332036950198,,45.0
318057,2.429740316841823,32.666340589523315,True,0.7513361133634484,,45.0
671750,2.3329046241670333,34.76258945465088,True,0.1059071600861543,,45.0
293578,1.9622955950661984,93.68202114105225,True,0.6359076033970983,,46.0
91532,1.9388612043770428,95.44559335708618,True,0.5268185307515889,,46.0
544531,1.9991382593712421,104.82215309143066,False,0.4974687227975605,,47.0
290785,1.9680864550729205,105.2485978603363,False,0.7659460504865327,,50.0
540182,1.9767178684601696,105.08874368667603,False,0.10658299928757553,,49.0
614060,1.9675720640285488,105.13810276985168,False,0.574560297650798,,49.0
904415,1.9884155447126206,103.77525591850281,False,0.44396963334154926,,48.0
782161,1.7944689686010606,26.92342519760132,True,0.8561938620864276,,47.0
32455,1.7270977137355432,28.61443066596985,True,0.6489379323238187,,47.0
548168,2.0261749703023777,101.93931984901428,False,0.5745821961576578,,47.0
344437,2.000733711329969,48.58854913711548,True,0.7456696252056696,,45.0
432443,1.9322315320430088,50.521235942840576,True,0.6098120455752878,,45.0
814350,2.0833092820874324,46.604166984558105,True,0.6738725898871525,,43.0
760705,2.0443008085247736,65.84511470794678,True,0.5428255206679509,,43.0
833389,1.9849252370892525,68.0531976222992,True,0.5735555466319127,,43.0
580535,2.269258180462777,58.5042827129364,True,0.788504393497089,,41.0
923909,2.0816938700321974,63.96869206428528,True,0.14369111718546074,,41.0
260243,1.7538658023177207,39.06887412071228,True,0.6990233018537848,,44.0
884438,1.5336181380535072,45.83162879943848,True,0.6305278435103103,,44.0
771517,1.8013742652735454,37.53697490692139,True,0.7880810028099159,,42.0
367517,1.9063646847109632,35.32983350753784,True,0.3278250124052137,,48.0
504500,1.7934814354078512,37.29583692550659,True,0.5306737011207987,,48.0
702577,1.4692978625056048,133.87663412094116,False,0.809646870154024,,47.0
931216,1.4851821511299186,132.96769046783447,False,0.10606262871299509,,46.0
942589,1.5118363480283759,131.10859274864197,False,0.5648910099661184,,46.0
315584,1.5225143101813057,129.7318160533905,False,0.23082670745691325,,45.0
381434,1.5299374443123637,128.50949454307556,False,0.12270939065785852,,44.0
354788,1.5495762144681604,126.99451899528503,False,0.8243529219280616,,44.0
542681,1.5535753316215897,126.20034098625183,False,0.7578679488663562,,43.0
637321,1.5827168066408317,124.65532422065735,False,0.5762453696130099,,43.0
768746,1.5925179890131864,123.52555584907532,False,0.49021668792763534,,42.0
917509,1.5818562597533563,123.32321572303772,False,0.8327342758336185,,42.0
475495,1.5859348503050876,123.33645367622375,False,0.48450248323202355,,42.0
287245,1.5897015358550548,122.16549062728882,False,0.4870233578502271,,41.0
525404,1.6151903220914856,120.36333203315735,False,0.2764033929745776,,40.0
773589,1.627593596610426,119.19000196456909,False,0.3297292680201468,,40.0
957906,1.62691092812273,118.32461166381836,False,0.5974169400780645,,39.0
950603,1.8905814981733844,100.75491857528687,False,0.6285476389831774,,38.0
891782,1.683335558648354,114.64763188362122,False,0.14651099925926703,,38.0
634563,1.9252105817392142,99.00556874275208,False,0.7604779891096263,,37.0
775089,2.0503675628135216,91.83276772499084,False,0.4865657855982847,,37.0
366346,1.862607032543167,15.669970273971558,True,0.8596508900956843,,37.0
444993,1.5742883988671503,19.04919934272766,True,0.8571078207053988,,37.0
