id,vel_mean,tiempo_terminar,colision,react_time,quieto_count
970651,2.865153973934742,46.59905481338501,False,0.19524160764815188,0
651437,2.2175429487330747,59.122249364852905,False,0.8369522687894555,0
939365,2.2742049419222665,57.52706956863403,False,0.5277045471395001,0
673696,1.9264370988615676,10.728949546813965,True,0.8862223131131657,1
61170,1.7669605768458245,12.525733947753906,True,0.2516857041477467,0
542992,1.9587541815112888,19.626100063323975,True,0.8100971177706986,1
25595,1.8031239151610632,21.20206046104431,True,0.6176444339116027,0
869589,2.0201266833055658,64.95424127578735,False,0.5418493702732496,0
943520,2.0897012992453803,63.232572078704834,False,0.33342577081321023,0
270635,2.1494144631206353,61.478577613830566,False,0.7565115040985015,0
236020,2.2104991230886477,60.02641582489014,False,0.1463670162478749,0
951642,2.2948315325181357,57.53703427314758,False,0.8019943133674203,0
659025,2.7916316965773547,9.107580661773682,True,0.6454914482497476,1
164529,2.0825935744686177,12.159783601760864,True,0.38602445973632155,0
179531,2.3989639638790243,55.30690145492554,False,0.39040067381012533,0
586896,2.4583629851043156,54.02749061584473,False,0.07544963245914041,0
15214,2.467588156785067,53.71699666976929,False,0.4621205858171449,0
322499,2.55108805559886,52.16974377632141,False,0.147406691564914,0
218191,2.6156335134298474,50.84618878364563,False,0.7974334529717362,0
415386,2.2524927577631058,58.54335808753967,False,0.537260006395802,0
656857,1.8534791921250489,71.15997624397278,False,0.7153102639994964,0
438767,1.870321031655793,70.91089463233948,False,0.1813737716286951,0
350645,1.912241782811253,69.04251098632812,False,0.4401339554939984,0
277443,1.9385839624967636,68.36375021934509,False,0.4819504674808691,0
716358,1.9930278681731184,66.65637493133545,False,0.4738309897440904,0
712360,2.060914867407574,64.28535580635071,False,0.7767565779591159,0
345134,1.9229588266679465,43.672054052352905,True,0.5044516724421659,1
948653,1.79994116812454,46.97369599342346,True,0.33080380452281166,0
905606,2.1263563641906065,62.382230043411255,False,0.8236343763981975,0
980921,1.8971809382818743,69.84107112884521,False,0.38933283137961094,0
122491,1.7987799981237222,73.6109185218811,False,0.13890811086468946,0
151096,1.7700596445479408,74.83364391326904,False,0.634720843145028,0
664894,1.8119648013126397,73.18745493888855,False,0.23925620779738027,0
331659,2.1368759838497358,62.12527298927307,False,0.26229136729944325,0
550655,2.1510526163359858,61.507787227630615,False,0.6259359496482588,0
767215,2.095448918339003,63.34599757194519,False,0.7029725219664613,0
502000,2.1175734565531394,62.15103197097778,False,0.4527876420753795,0
353803,2.0666706314468866,63.46778869628906,False,0.7959694051431858,0
778023,2.0913857693084332,62.455442667007446,False,0.8343580179216945,0
101810,2.136939641127305,61.66474914550781,False,0.7916829450922473,0
176915,2.1674396355877295,60.249168157577515,False,0.8278595124765786,0
384953,2.1320765103293686,61.866610050201416,False,0.8849520725682074,0
698558,2.049837074900997,63.909263134002686,False,0.8015966009187325,0
661926,2.0330086650974253,14.261189460754395,True,0.5348318241751024,1
685147,1.693203190583201,16.247852325439453,True,0.7659954129287565,0
72603,2.0273879184796333,2.5760886669158936,True,0.852333095253901,1
102145,1.303158523399701,3.7691996097564697,True,0.7437433435064713,0
59006,1.9974333353826101,66.21539425849915,False,0.6429641351281548,0
